nome,categoria,cidade,morada,telefone,rating,avaliacoes,tem_website,website_url
Hybrid Training Center/MMA/Boxe/Kick boxing/Jiu-Jitsu/Wrestling/Muay Thai/Musculação,ArtesMarc,Vila Nova de Gaia,"Zona Industrial dos Arcos do Sardão 4360, 4430-999 Vila Nova de Gaia, Portugal",912 984 492,4.8,45,nao,
WOOW CrossFit,ArtesMarc,Vila Nova de Gaia,"WOOW CrossFit, PM de Coimbroes, Av. Eng. Ludgero Marques s/n, 4400-026 Vila Nova de Gaia, Portugal",915 499 904,4.8,84,nao,
Castelo Box,ArtesMarc,Vila Nova de Gaia,"antiga fábrica da Coats&Clark junto à Salvador Caetano, Av. Vasco da Gama 774 N 222, 4430-247 Vila Nova de Gaia, Portugal",912 956 232,4.7,118,nao,
AKM - Academia de Karate de Matosinhos - Godinho Dojo,ArtesMarc,Matosinhos,"R. Godinho 579 635, 4450 Matosinhos, Portugal",911 509 106,,0,nao,
Escola Maha Kuk Sool Matosinhos,ArtesMarc,Matosinhos,"R. Dom João i 85, 4450-164 Matosinhos, Portugal",919 208 283,5,2,nao,
Associação Dandá Capoeira,ArtesMarc,Matosinhos,"Rua de Brito Capelo 598, 4450-067 Matosinhos, Portugal",918 480 644,5,6,nao,
Gentleman & Ali Boxing Club,ArtesMarc,Matosinhos,"R. Roberto Ivens 175, 4450-250 Matosinhos, Portugal",934 277 524,5,10,nao,
Naré Fighters Academy Porto,ArtesMarc,Matosinhos,"R. Angeiras 655, 4455-038 Lavra, Portugal",966 616 518,5,10,nao,
Hangar 636,ArtesMarc,Matosinhos,"R. Afonso Cordeiro 636, 4450-004 Matosinhos, Portugal",,4.7,12,nao,
Ralph Gracie,ArtesMarc,Matosinhos,"R. Afonso Cordeiro 123, 4450-005 Matosinhos, Portugal",968 320 127,4.9,41,nao,
Academae Numquam Cedere - Centro Artes Marciais de Portugal,ArtesMarc,Gondomar,"R. Arrifana 193, 4435-114 Rio Tinto, Portugal",,,0,nao,
Escola de Karate - Murakami da Maia - Artes Marciais,ArtesMarc,Maia,"R. Caleiras 73, 4470-173 Maia, Portugal",,5,1,nao,
Clube de karaté da Maia - Núcleo - Igreja Gueifães,ArtesMarc,Maia,"R. Gueimaia 306, 4470 Maia, Portugal",912 696 898,5,1,nao,
EKFP,ArtesMarc,Maia,"Rua Joaquim Nogueira Dos Santos, 560, Nogueira, 4425-140 Maia, Portugal",966 035 058,5,2,nao,
Budôkaizen - Karaté GojuRyu,ArtesMarc,Maia,"R. de Almorode 185, 4470-231 Maia, Portugal",,5,3,nao,
Associação Flash Maia Taekwondo,ArtesMarc,Maia,"zona industrial da Maia , Sector VIII, R. de Carlos Sousa Gomes 15, 4475-130 Maia, Portugal",910 679 858,5,6,nao,
CKMaia,ArtesMarc,Maia,"Av. Lidador da Maia, 4425-112 Águas Santas, Portugal",913 273 536,5,19,nao,
Victorious Jiu Jitsu,ArtesMarc,Maia,"R. Augusto Simões 1182, 4470-147 Maia, Portugal",933 358 477,5,35,nao,
"ITRAIN STUDIO - Fitness, artes e bem estar - escola de taekwondo",ArtesMarc,Maia,"Rua Augusto Simões, nr.1474 Loja 0.1 B, 4470-147 Maia, Portugal",913 242 112,5,37,nao,
Spartan KRAV MAGA KG,ArtesMarc,Gondomar,"R. Alto de Barreiros 537 539, 4510-482 Fânzeres, Portugal",965 536 679,,0,nao,
Samurai Spirit Bjj - Brazilian Jiu Jitsu,ArtesMarc,Gondomar,"Estr. Dom Miguel 706, 4510-040 Gondomar, Portugal",,,0,nao,
SeichinDojo Okinawa Goju-Ryu,ArtesMarc,Gondomar,"R. Dom João de Castro 529, 4510-546 Fânzeres, Portugal",933 321 339,5,15,nao,
ANKDA - Associação Nacional de Kenpo e Disciplinas Associadas,ArtesMarc,Gondomar,"R. Carvalheiras 67, 4435-148 Rio Tinto, Portugal",910 194 475,5,34,nao,
Ckv,ArtesMarc,Valongo,"R. Alves Saldanha 116, 4440-708 Valongo, Portugal",,5,1,nao,
Invencible For Fight,ArtesMarc,Porto,"109, 4250-186 Porto, Portugal",933 105 889,,0,nao,
Bottoms Club,ArtesMarc,Porto,"R. de Justino Teixeira 601 Pavilhão 2, 4300-280 Porto, Portugal",,,0,nao,
GFTeam Porto - Bonfim,ArtesMarc,Porto,"R. do Duque de Saldanha 301, 4300-465 Porto, Portugal",912 737 968,5,2,nao,
CAM Centro Artes Marciais,ArtesMarc,Porto,"R. do Freixo 1348, 4300-219 Porto, Portugal",966 883 484,4.7,6,nao,
Academia Lagoa Da Saudade,ArtesMarc,Porto,"R. do Duque de Saldanha 301, 4300-465 Porto, Portugal",,5,7,nao,
Jiu-Jitsu Lapelas,ArtesMarc,Porto,"R. Júlio Lourenço Pinto 45, 4150-004 Porto, Portugal",913 219 566,5,11,nao,
Associação Bushidokan De Artes Marciais,ArtesMarc,Porto,"R. Dr. Eduardo Santos Silva 572, 4200-258 Porto, Portugal",911 993 373,4.9,15,nao,
Bebuxo team,ArtesMarc,Porto,"Rua do Campo Alegre, 4150-182 Porto, Portugal",935 422 056,5,18,nao,
Taebox,ArtesMarc,Vila Nova de Gaia,"R. Colégio do Sardão 478 1º, 4430-361 Vila Nova de Gaia, Portugal",918 914 965,4.9,21,nao,
Artsuave Jiu-jitsu Paranhos,ArtesMarc,Porto,"R. Particular de Monsanto 157, 4250-362 Porto, Portugal",964 716 155,5,27,nao,
Black Belt Academia,ArtesMarc,Gondomar,"R. Feira 69, 4435-241 Rio Tinto, Portugal",22 010 4788,4.8,29,nao,
ANKDA - Associação Nacional de Kenpo e Disciplinas Associadas,ArtesMarc,Gondomar,"R. Carvalheiras 67, 4435-148 Rio Tinto, Portugal",910 194 475,5,34,nao,
Jiu Jitsu Portugal - WISH ROLL BJJ,ArtesMarc,Porto,"R. Nova do Regado 225, 4250-337 Porto, Portugal",916 667 641,4.9,74,nao,
"Don Kinguell Academy, Lda.",ArtesMarc,Porto,"R. de São Dinis 423, 4250-435 Porto, Portugal",911 903 297,4.8,79,nao,
Castelo Box,ArtesMarc,Vila Nova de Gaia,"antiga fábrica da Coats&Clark junto à Salvador Caetano, Av. Vasco da Gama 774 N 222, 4430-247 Vila Nova de Gaia, Portugal",912 956 232,4.7,118,nao,
Associação P.N. Barbosa Boxing Team / Barbosa Boxing Gym - Internacional Club,ArtesMarc,Porto,"R. Dr. Aires de Gouveia Osório 139, 4100-000 Porto, Portugal",913 059 195,5,193,nao,
Associação Portuguesa De Artes Marciais-apam,ArtesMarc,Espinho,"Av. 24 931, 4500-201 Espinho, Portugal",913 437 559,4.5,6,nao,
Jiu-Jitsu NovaSemente G.D Academia de Jiu-Jitsu Brasileiro / Brazilian Jiu-Jitsu),ArtesMarc,Espinho,"R. da Mina, 4500-704 Espinho, Portugal",919 187 490,4.8,45,nao,
Warsong Fight Club Muaythai,ArtesMarc,Espinho,"R. 15 280, 4500-239 Espinho, Portugal",910 025 014,5,56,nao,
"Sos Animal Cmv, Lda",Veterinario,Matosinhos,"R. Nova do Seixo 459, 4460 Sra. da Hora, Portugal",,4.9,40,Nao,
Clínica Veterinária Arca D'Água,Veterinario,Porto,"R. de Vale Formoso 625, 4200-514 Porto, Portugal",22 496 7590,4.2,120,Nao,
"Queridos Patudos, Clínica Veterinária",Veterinario,Vila Nova de Gaia,"Lgo de Soares dos Reis 34, 4400-309 Vila Nova de Gaia, Portugal",925 454 051,4.9,371,Nao,
"Clínica Veterinária de Mafamude - Dr. Eduardo Correia, Lda",Veterinario,Vila Nova de Gaia,"R. José Rocha 155, 4430-123 Vila Nova de Gaia, Portugal",22 370 3309,4.8,1058,Nao,
Clínica Veterinária São Francisco d' Assis,Veterinario,Porto,"Rua de Costa Cabral 730, 4200-211 Porto, Portugal",22 509 5195,4.7,246,Nao,
CLÍNICA VETERINÁRIA DA MAIA,Veterinario,Maia,"Praça de Almada Negreiros 24, 4470-133 Maia, Portugal",22 941 1112,4.9,41,Nao,
Centro De Bem Estar Animal Unipessoal Lda.,Veterinario,Maia,"Via Eng. Belmiro Mendes de Azevedo 640, 4475-401 Gemunde, Portugal",22 982 1617,4.2,36,Nao,
Clínica Veterinária De Catassol Unipessoal,Veterinario,Maia,"R. 5 de Outubro 2205, 4470-128 Maia, Portugal",22 949 0316,4.5,17,Nao,
Norte Clínica Veterinária,Veterinario,Maia,"R. Espido 74H, 4470-038 Maia, Portugal",22 944 6756,4.8,251,Nao,
Animais Geniais,Veterinario,Maia,"R. Rosmaninho 65, 4425-438 Maia, Portugal",964 692 270,4.9,126,Nao,
Centro de Imagiologia Veterinária TAC NO PORTO,Veterinario,Gondomar,"R. Novais Cunha 245, 4420-223 S. Cosme, Portugal",935 280 731,5,22,Nao,
Sociedade Protectora dos Animais do Porto,Veterinario,Porto,"Via Futebol Clube do Porto 633, 4350-415 Porto, Portugal",22 589 8090,4.2,1058,Nao,
Clínica Veterinária Mostrar Carinho,Veterinario,Vila Nova de Gaia,"R. José Marques Pinto 293, 4420-478 Valbom, Portugal",934 917 144,4.8,188,Nao,
MALUANIMAL VET & SPA,Veterinario,Gondomar,"Tv. Cavada Nova nº 13 e 31, 4435-161 Rio Tinto, Portugal",22 480 0818,4.5,282,Nao,
Clínica Veterinária Dr° Luís Paiva,Veterinario,Gondomar,"R. Eduardo Castro Gandra 411, 4510-260 São Pedro da Cova, Portugal",22 019 1973,4.8,462,Nao,
Vallis Pet,Veterinario,Valongo,"Praça Machado dos Santos 9, 4440-452 Valongo, Portugal",913 820 457,4.9,164,Nao,
"Chv- Centro Hospitalar Veterinário, Lda.",Veterinario,Porto,"R. Pedro Homem de Melo 55, 4100-139 Porto, Portugal",22 615 5158,5,5,Nao,
Psicóloga Vanessa Bulcão,Psicologo,Porto,"Rua da Piedade 43 Sala 16 1º andar, 4050-479 Porto- Portugal, Portugal",925 020 432,5,11,Nao,
Bernadette Matos-Lima. Consulta de Psicologia / Psicoterapia,Psicologo,Porto,"Praça Mouzinho de Albuquerque, Centro comercial Brasília, Rotunda da Boavista, 4100-359 Porto, Portugal",966 729 580,5,1,Nao,
Psicóloga Clínica Paula Marinho Vieira,Psicologo,Porto,"Rua da Paz 66, 4050-461 Porto, Portugal",919 061 417,5,4,Nao,
Centro Clínico e Terapêutico Dra Vera Costa,Psicologo,Porto,"Av. da França 256 loja 39 sala B, 4050-276 Porto, Portugal",910 342 362,5,2,Nao,
Érica Marques - Psicóloga Clínica,Psicologo,Porto,"R. do Bonjardim 432 2ºB, 4000-116 Porto, Portugal",916 037 897,4.9,27,Nao,
Psicologia Consultas,Psicologo,Vila Nova de Gaia,"Praceta São Cristóvão, 54 8Direito Traseiras, 4430-525 Vila Nova de Gaia, Portugal",925 049 460,4.5,2,Nao,
Psicólogo Diego Alexandre Tavares - Terapia Online,Psicologo,Vila Nova de Gaia,"Av. da República 1435, 4430-203 Vila Nova de Gaia, Portugal",939 054 456,5,4,Nao,
CliGaia- Clínica de Desenvolvimento Humano,Psicologo,Vila Nova de Gaia,"Praceta Pedro Escobar 40 B, 4400-244 Vila Nova de Gaia, Portugal",936 789 169,4.8,10,Nao,
Paula Cristina Monteiro - Psicologia Clínica,Psicologo,Vila Nova de Gaia,"R. Profa. Angelica Rodrigues 17 sala 2, 4405-269 Vila Nova de Gaia, Portugal",936 451 929,5,8,Nao,
IAP - Instituto de Avaliação Psicológica,Psicologo,Matosinhos,"Av. Serpa Pinto 282 1º, 4450-276 Matosinhos, Portugal",935 639 286,5,5,Nao,
ABC da Psicologia,Psicologo,Matosinhos,"R. Dr. Albano de Sá Lima 22, 4450-601 Leça da Palmeira, Portugal",912 854 598,5,3,Nao,
Psicóloga e Formadora - Alice Ferreira Pinto,Psicologo,Matosinhos,"Online, Av. Dr. Fernando Aroso, 4450-690 Leça da Palmeira, Portugal",912 274 579,5,1,Nao,
Dra. Nádia Lima 🧠,Psicologo,Matosinhos,"Av. Dom Afonso Henriques 1122, 4450-017 Matosinhos, Portugal",918 375 783,5,1,Nao,
Dra. Susana Melo,Psicologo,Maia,"R. José Tomé Santos Rebelo, Santos, 4470-138 Maia, Portugal",916 083 239,5,25,Nao,
Alexandra Costa - Psicologia e Desenvolvimento Pessoal,Psicologo,Maia,"R. Dr. Carlos Pires Felgueiras, 4470-157 Maia, Portugal",928 387 308,,0,Nao,
IAMP,Psicologo,Porto,"Rua da Alegria 1892, Praceta Privada nr 13, 1°andar, 4200-024 Porto, Portugal",911 706 989,5,648,Nao,
Centro Médico Alonzo,Psicologo,Vila Nova de Gaia,"R. Nossa Sra. Rosário 26, 4420-512 Valbom, Portugal",,5,3,Nao,
Clínica APG Valongo,Psicologo,Valongo,"Edifício Vila Tina, R. Fernando Pegas 80 Loja I 1º andar, 4440-650 Valongo, Portugal",914 166 323,5,3,Nao,
Centro Terapêutico do Mercado,Psicologo,Valongo,"Largo Mercado 19, 4445-660 Ermesinde, Portugal",937 303 063,5,13,Nao,
Psicóloga Jéssica Ferreira- Consultório PsicEquilibrium,Psicologo,Maia,"R. Trindade Coelho nr 206, loja 15, 4425-411 Águas Santas, Portugal",910 102 120,5,3,Nao,
Dra. Psyché,Psicologo,Espinho,"R. da Capela dos Ramos 88 R/C, 4500-032 Espinho, Portugal",,,0,Nao,
USF Anta,Psicologo,Espinho,"R. do Passal 1, 4500-054 Espinho, Portugal",22 733 4060,2.9,48,Nao,
Luís Pires - Clínica de Psicologia e Saúde Familiar,Psicologo,Espinho,"R. 14 648, 4500-232 Espinho, Portugal",917 771 100,5,89,Nao,
Gabinete de Psicologia Dr. Victor Guimarães Azevedo,Psicologo,Espinho,"R. 23, 4500-142 Espinho, Portugal",916 251 171,5,1,Nao,
Dra Catarina Amorim - Psicóloga Clinica - Crianças - Adultos,Psicologo,Espinho,"R. Dr. Elísio de Castro 132, 4520-213 Santa Maria da Feira, Portugal",936 268 226,5,20,Nao,
Escola de Condução Mota Galiza,Escola Conducao,Porto,"Rua de Júlio Dinis 380, 4050-328 Porto, Portugal",22 115 3672,4.9,95,Nao,
Escola de Condução Pólo Universitário,Escola Conducao,Porto,"R. Dr. Eduardo Santos Silva 61, 4200-282 Porto, Portugal",935 728 173,4.9,265,Nao,
ESCOLA DE CONDUÇÃO X2000,Escola Conducao,Matosinhos,"R. Bernardim Ribeiro 66, 4465-040 São Mamede de Infesta, Portugal",22 954 4912,4.9,215,Nao,
Escola de Condução Bastos,Escola Conducao,Porto,"Av. de Fernão de Magalhães 15, 4300-190 Porto, Portugal",22 537 5075,4.3,12,Nao,
Escola De Condução Nobreza,Escola Conducao,Vila Nova de Gaia,"Av. da República 2306, 4430-196 Vila Nova de Gaia, Portugal",22 377 5500,4.4,88,Nao,
Escola de condução Kadosh,Escola Conducao,Matosinhos,"Av. da Liberdade 138, 4450-031 Matosinhos, Portugal",938 119 981,4,3,Nao,
Escola de Condução Guifões,Escola Conducao,Matosinhos,"Av. Joaquim Neves dos Santos 697, 4460-125 Matosinhos, Portugal",934 701 827,4.6,28,Nao,
Escola de condução Milénium,Escola Conducao,Matosinhos,"Estr. da Circunvalação 12692, 4460-284 Sra. da Hora, Portugal",22 954 4698,4.6,29,Nao,
Escola de Condução Cidade Jardim,Escola Conducao,Maia,"Rua de S. Romão 200, 4470-150 Maia, Portugal",22 941 7380,4.9,177,Nao,
Escola de Condução Pedras Rubras,Escola Conducao,Maia,"R. do Teatro 45, 4470-558 Moreira, Portugal",22 942 6323,4.2,20,Nao,
escola de condução da costa,Escola Conducao,Valongo,"R. Fontes Pereira de Melo 43, 4445-441 Ermesinde, Portugal",22 974 5019,5,58,Nao,
Escola de Condução MiraMaia,Escola Conducao,Maia,"Via Adelino Amaro da Costa 2095, 4470-637 Moreira, 4470-637 Maia, Portugal",22 948 3493,5,1,Nao,
Escola de Condução Dinâmica,Escola Conducao,Gondomar,"R. Eng. Farinas de Almeida 339, 4510-260 São Pedro da Cova, Portugal",964 589 929,5,6,Nao,
"Escola De Condução S.Pedro, Lda.",Escola Conducao,Gondomar,"R. de São Pedro 882 1º andar, 4510-431 São Pedro da Cova, Portugal",22 463 0184,5,30,Nao,
Escola de Condução Vitória,Escola Conducao,Vila Nova de Gaia,"da Costa 830, R. Dr. Joaquim Manuel Costa, 4420-437 Valbom, Portugal",937 265 804,4.8,13,Nao,
O Volante Escola De Condução,Escola Conducao,Gondomar,"Tv. Infante Dom Henrique 21, 4435-289 Rio Tinto, Portugal",926 365 648,4,24,Nao,
Auto Aguia,Escola Conducao,Porto,"R. Chaves de Oliveira 60, 4350-104 Porto, Portugal",22 510 1727,5,8,Nao,
Escola de Condução Conduvallis,Escola Conducao,Valongo,"R. Dr. Mário Cal Brandão 931, 4440-452 Valongo, Portugal",22 421 0337,4.5,33,Nao,
Escola De Condução Pinheiro Manso,Escola Conducao,Maia,"R. Central da Gandra 1261, 4585-116 Gandra, Portugal",960 225 054,4.1,18,Nao,
Almeida & Carmen Lda,Escola Conducao,Porto,"R. Chaves de Oliveira 60, 4350-104 Porto, Portugal",22 510 1727,5,6,Nao,
Escola De Condução Margarida & Sonia Lda.,Escola Conducao,Porto,"R. Chaves de Oliveira 78, 4350-104 Porto, Portugal",22 784 3728,5,2,Nao,
Escola de Condução RPM32,Escola Conducao,Espinho,"R. 32 798, 4500-309 Espinho, Portugal",22 401 8220,4.9,83,Nao,
Escola de Condução Nova Espinho,Escola Conducao,Espinho,"R. 19 1497, 4500-252 Espinho, Portugal",22 013 0582,4.9,134,Nao,
"Escoave- Sociedade De Escolas De Condução, Lda",Escola Conducao,Espinho,"R. 16 1139, 4500-807 Aveiro, Portugal",22 734 4010,4.4,21,Nao,
Escola de Condução Novo Engenho,Escola Conducao,Espinho,"Av. Monte de Cima 10, 4535-268, Portugal",935 624 194,5,5,Nao,
Escola De Condução Nova Da Feira,Escola Conducao,Espinho,"-257, R. Central 695, 4505 Fiães, Portugal",22 744 0003,4.6,16,Nao,
"Toc Positivo, Lda",Contabilidade,Porto,"R. Armando Cardoso 146 4200, 4200-089 Porto, Portugal",22 832 9301,5,3,Nao,
TOC D'APOIO,Contabilidade,Matosinhos,"Av. da República 181 LJ 206, 4450-271 Matosinhos, Portugal",912 170 492,,0,Nao,
"Toc-Gest - Gabinete Técnico De Gestão, Fiscalidade e Contabilidade, Unipessoal Lda.",Contabilidade,Porto,"Edifício Ribeirinho, R. do Ribeirinho 66, 9200-102 Machico, Portugal",291 642 814,4.5,2,Nao,
Findelta - Contabilidade e Consultoria de Gestão Lda,Contabilidade,Porto,"Ao Foco, R. de Eugénio de Castro n.º 248 1.º Andar, Escritório 146, 4100-225 Porto, Portugal",22 609 8130,4.5,29,Nao,
"A.Pinto-Escritório Técnico Do Contribuinte, Lda.",Contabilidade,Porto,"R. do Alm. Leote do Rego 4 e 8, 4250-167 Porto, Portugal",22 606 3328,4.6,9,Nao,
Monica Santos Contabilista Certificada,Contabilidade,Vila Nova de Gaia,"Praceta da Rasa 37, 4430-348 Vila Nova de Gaia, Portugal",919 840 948,5,1,Nao,
Artconta,Contabilidade,Vila Nova de Gaia,"R. Dr. Ferreira Macedo 10, 4400-128 Vila Nova de Gaia, Portugal",22 375 2444,,0,Nao,
iTax - Contabilidade,Contabilidade,Porto,"Campo dos Mártires da Pátria 144 A, 4050-368 Porto, Portugal",915 175 130,5,6,Nao,
"Diogo & Pereira, Serviços de Contabilidade Lda",Contabilidade,Matosinhos,"Av. da República 841, 4450-243 Matosinhos, Portugal",22 937 3014,,0,Nao,
"Patrícia Oliveira, Lda.",Contabilidade,Valongo,"Av. Primavera 29, 4445-649 Ermesinde, Portugal",22 405 6264,4.5,18,Nao,
"Preitoconta - Gabinete De Contabilidade, Lda.",Contabilidade,Matosinhos,"4465-028 São Mamede de Infesta, Portugal",22 901 6694,5,3,Nao,
Fiscon Gestão e Contabilidade,Contabilidade,Maia,"R. Dr. Augusto Martins 149, 4470-157 Maia, Portugal",,,0,Nao,
"José Azevedo - Contabilidade, Lda.",Contabilidade,Maia,"Av. António Santos Leite 349, 4470-142 Maia, Portugal",22 944 0694,4,4,Nao,
"G 2 E - Economia E Gestão De Empresas, Lda.",Contabilidade,Gondomar,"R. Manuel Ribeiro Almeida 166 1º Dto, 4420 Frente, Portugal",22 483 7484,5,4,Nao,
PROINCONTA,Contabilidade,Gondomar,"Av. Dr. Domingos Gonçalves de Sá 434 sala 25/27, 4435-213 Rio Tinto, Portugal",22 485 6141,5,3,Nao,
Elza Santos Contabilidade,Contabilidade,Porto,"Rua do Giestal 104, 4350-128 Porto, Portugal",911 781 051,5,17,Nao,
"Folimar-Serviços Para Contabilidade, Lda.",Contabilidade,Gondomar,"Praça Manuel Guedes 129, 4420-193 S. Cosme, Portugal",22 464 1352,5,1,Nao,
100% Contas Gabinete De Contabilidade,Contabilidade,Gondomar,"4560, Portugal",914 605 895,5,1,Nao,
A. Fonseca,Contabilidade,Porto,"R. São Roque da Lameira 48, 4300 Porto, Portugal",22 536 8342,5,1,Nao,
"Veloso & Hortas - Contabilidade E Fiscalidade, Lda.",Contabilidade,Porto,"Praceta Bernarda Ferreira Lacerda 36, 4200-601 Porto, Portugal",22 548 0041,4.8,8,Nao,
ESPICONTAS/Gestespinho,Contabilidade,Espinho,"R. 8 971, 4500-368 Espinho, Portugal",,4,5,Nao,
"Calculperícia - Contabilidade, Unipessoal, Lda",Contabilidade,Vila Nova de Gaia,"Rua das Pedrinhas Brancas, n.º 103 Arcozelo, 4410-365 Vila Nova de Gaia, Portugal",22 762 9389,5,5,Nao,
Econser-empresa De Contabilidade E Serviços Lda,Contabilidade,Vila Nova de Gaia,"Av. São Cristóvão 1385, 4500-710 Nogueira da Regedoura, Portugal",22 747 2150,4.9,7,Nao,
"Gestespinho-gestão,contabilidade E Serviços Lda",Contabilidade,Espinho,"R. 32 798, 4500-309 Espinho, Portugal",22 731 9234,5,1,Nao,
"Números E Soluções - Gestão E Contabilidade, Lda.",Contabilidade,Espinho,"R. José Correia Castro 55, 4535, Portugal",22 764 2250,5,1,Nao,
pcplus,Informatica,Porto,"R. São João Bosco 283, 4100-247 Porto, Portugal",925 822 864,4.3,18,Nao,
Kerotudo,Informatica,Porto,"Praça Pedra Verde 217, 4100-385 Porto, Portugal",22 145 0164,5,3,Nao,
"Comciber-comunicações E Cibernetica, Lda.",Informatica,Porto,"Av. da França 821, 4250-214 Porto, Portugal",22 834 7750,5,1,Nao,
Jf Tec Informatica,Informatica,Vila Nova de Gaia,"Rua Jardim 672B, Vilar do Paraíso, 4405-824 Vila Nova de Gaia, Portugal",937 564 853,5,10,Nao,
CenterPC Informática,Informatica,Matosinhos,"R. António Sérgio 722, 4460-679 Custóias, Portugal",22 491 6905,4.8,20,Nao,
"SEM TECLAS, Reparação de telemóveis e computadores",Informatica,Maia,"Rua de S. Romão 176, 4470-365 Maia, Portugal",915 420 015,5,127,Nao,
ASSISTEK - Assistência técnica,Informatica,Valongo,"R. 5 de Outubro 909, 4445-310 Ermesinde, Portugal",968 879 421,4.8,48,Nao,
Okrepair assistência técnica informática.,Informatica,Gondomar,"Av. Dr Domingos Gonçalves de Sá 434 C.Comercial Rio Tinto I, sala 3, 4435-213 Rio Tinto, Portugal",912 623 708,4.2,10,Nao,
Pointer - Informática e Reparações,Informatica,Vila Nova de Gaia,"N1 139 Rés-do-chão Direito, 4505-062 Argoncilhe, Portugal",961 302 807,4.9,43,Nao,
Catarina Andreia Alves De Oliveira,Informatica,Espinho,"R. 19 155 1ºesqº, 4500-370 Aveiro, Portugal",914 222 504,,0,Nao,
Pichelaria Madureira,Canalizador,Porto,"R. de Martim Moniz 685, 4100-330 Porto, Portugal",22 019 7326,3.4,60,Nao,
"J.& R. Costa, Lda.",Canalizador,Porto,"R. Lírios 7, 4250-265 Porto, Portugal",919 372 990,4.9,12,Nao,
Jorge Freitas Canalizações,Canalizador,Porto,"R. do Covelo 202, 4200-238 Porto, Portugal",939 499 621,3,2,Nao,
CLS Obras Remodelação Restauros canalização,Canalizador,Porto,"4000-188 Porto, Portugal",915 047 096,4.8,6,Nao,
AMGONÇALVES,Canalizador,Porto,"R. de Antero de Quental 123, 4000-284 Porto, Portugal",22 502 4411,4.7,58,Nao,
Deccer Porto - Canalizações e Remodelações,Canalizador,Porto,"R. de Santa Luzia, 4510-426 Porto, Portugal",913 868 569,3,2,Nao,
Fernando Rodrigues,Canalizador,Porto,"R. de Dom João IV 607, 4000-035 Porto, Portugal",22 536 3752,5,3,Nao,
Pichelaria 24h,Canalizador,Matosinhos,"R. Garcia de Orta, 4460-123 Sra. da Hora, Portugal",910 359 155,5,5,Nao,
Brigada de Desentupimentos de Esgotos - Porto,Canalizador,Matosinhos,"R. Santana 32, 4465-742 Leça do Balio, Portugal",935 591 762,5,32,Nao,
Filtecnica C.w.s,Canalizador,Porto,"Tv. do Borbulhão 15, 4440-196 Campo, Portugal",917 045 610,4.8,69,Nao,
Aqualar UNIP,Canalizador,Matosinhos,"R. Hintze Ribeiro 400, 4450-718 Leça da Palmeira, Portugal",910 724 466,5,1,Nao,
Matosinhos Handyman and Electrician Services,Canalizador,Matosinhos,"R. da Agudela, 4455-017 lavra, Portugal",924 914 037,5,3,Nao,
Canalizações Paulo Sá – Soluções Rápidas e Eficazes em Vila do Conde,Canalizador,Maia,"R. do Comendador Macieira 125 B, 4485-394 Macieira da Maia, Portugal",910 392 998,5,14,Nao,
"Docofar-Sociedade De Instalações Sanitarias E Construções, Lda.",Canalizador,Maia,"R. Padre Luís Campos 106, 4470-324 Maia, Portugal",22 949 0757,5,1,Nao,
PRS Canalizações,Canalizador,Maia,"R. Sá e Melo 650, 4470-186 Maia, Portugal",913 511 725,5,1,Nao,
Canalizaermesinde - Instalação E Reparações Sanitárias,Canalizador,Valongo,"R. Elias Garcia 147, 4445-413 Ermesinde, Portugal",22 971 6718,4,8,Nao,
"Tubofast, Lda",Canalizador,Maia,"R. Gen. Humberto Delgado, 4475-321 Maia, Portugal",918 688 706,5,3,Nao,
Pichelaria Tiago Oliveira,Canalizador,Porto,"R. Alexandre Azevedo Gama 304, 4510-178 Porto, Portugal",913 176 031,5,3,Nao,
"SANI RIO UNIPESSOAL, LDA.",Canalizador,Gondomar,"R. Infante Dom Henrique 418, 4435-285 Rio Tinto, Portugal",927 481 842,,0,Nao,
"Albino Rocha & Deolinda Dias-canalizações, Lda.",Canalizador,Maia,"R. Vilarinho de Cima 156, 4585-228 Gandra, Portugal",916 593 807,5,1,Nao,
J.A.Ferreira,Canalizador,Maia,"Tv. das Covas 40, 4825-122, Portugal",938 341 758,5,1,Nao,
PJS Paulo Jorge Sousa,Canalizador,Valongo,"R. Padre António Vieira 24, 4445-543 Ermesinde, Portugal",916 473 229,4.6,5,Nao,
Aguadura-instalação De Rede De Águas E Incêndio Unipessoal Lda,Canalizador,Gondomar,"Rua de Rebordãos 222D, 4435 Rio Tinto, Portugal",22 485 6215,,0,Nao,
Gota de Água Canalizações,Canalizador,Espinho,"R. Velha da Calçada Romana 896, 4410-101 São Félix da M.nha, Portugal",,5,6,Nao,
"JORGE RIBEIRO CANALIZAÇÕES, LDA",Canalizador,Espinho,"R. Nova do Brasil 365, 4535-060 Lourosa, Portugal",917 546 550,5,1,Nao,
AMANDIO SILVA_Eletricidade & Pichelaria,Canalizador,Espinho,"R. Joaquim Pinto de Lima 15, 4520-159 Santa Maria da Feira, Portugal",914 418 890,4.5,4,Nao,
Soares & Pinto Lda,Canalizador,Vila Nova de Gaia,"R. Terços 1111, 4410-236 Canelas, Portugal",22 712 6348,4,4,Nao,
"Vencer Obstáculos - Canalizações, Unipessoal, LDA.",Canalizador,Espinho,"R. Diogo Gomes 106, 3885-587 Esmoriz, Portugal",969 197 200,4.2,5,Nao,
